OTUs,Domain,Phylum,Class,Order,Family,Genus
OTU_2439,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__SphingobacteriumSphingobacterium sp. JAS3
OTU_4947,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__SphingobacteriumSphingobacterium wenxiniae
OTU_556,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_806,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_97,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_2334,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_5445,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_2494,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_1285,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_1366,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_1593,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_253,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_1235,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_1985,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_3105,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__Sphingobacteriumuncultured bacterium
OTU_2740,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingobiumuncultured bacterium
OTU_2686,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__SphingomonasSphingomonas sp. ATCC 31555
OTU_2002,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__SphingomonasSphingomonas sp. CCGE4118
OTU_599,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__SphingomonasSphingomonas sp. PAMC26560
OTU_3855,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__SphingomonasSphingomonas sp. ygr06
OTU_1066,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured alpha proteobacterium
OTU_792,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_5151,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_869,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_73,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_663,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_3133,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_1244,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_620,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_2233,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_3840,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_1170,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_1484,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_2253,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_101,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_417,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_4939,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_3636,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_559,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_2357,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_1033,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_5054,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured bacterium
OTU_90,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured Sphingomonadaceae bacterium
OTU_4268,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured Sphingomonas sp.
OTU_181,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured Sphingomonas sp.
OTU_106,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured Sphingomonas sp.
OTU_3756,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingomonasuncultured Sphingomonas sp.
OTU_1627,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__SphingopyxisSphingopyxis sp. VA12
OTU_266,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingopyxisuncultured bacterium
OTU_2335,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae, D_5__Sphingopyxisuncultured Sphingomonas sp.
OTU_5270,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae, D_5__SpiroplasmaSpiroplasma mirum ATCC 29335
OTU_1646,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomabacterium 1P08PD
OTU_4236,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaFlexibacteraceae bacterium EX36
OTU_2452,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaSpirosoma panaciterrae DSM 21099
OTU_2195,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaSpirosoma panaciterrae DSM 21099
OTU_3973,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaSpirosoma panaciterrae DSM 21099
OTU_4291,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaSpirosoma panaciterrae DSM 21099
OTU_2340,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaSpirosoma sp. PR1012k
OTU_1376,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SpirosomaSpirosoma-like sp. PC5.1A
OTU_3645,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_4036,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_2749,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_2568,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_4509,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_413,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_1585,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_3286,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_1165,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_1114,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_4465,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_4305,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_4433,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_5072,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured bacterium
OTU_3933,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured Bacteroidetes bacterium
OTU_1740,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Spirosomauncultured Flexibacteraceae bacterium
OTU_934,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae, D_5__Sporacetigeniumuncultured Firmicutes bacterium
OTU_872,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae, D_5__Sporichthyauncultured bacterium
OTU_1697,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SporocytophagaSporocytophaga myxococcoides
OTU_1404,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__SporocytophagaSporocytophaga sp. 4v
OTU_2302,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured bacterium
OTU_1413,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured bacterium
OTU_1741,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured bacterium
OTU_1709,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured bacterium
OTU_4391,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured bacterium
OTU_3974,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured bacterium
OTU_1926,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured Bacteroidetes bacterium
OTU_3215,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured Bacteroidetes bacterium
OTU_2151,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__Sporocytophagauncultured Bacteroidetes bacterium
OTU_3672,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae, D_5__SporolactobacillusSporolactobacillus putidus
OTU_3908,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae, D_5__SporolactobacillusSporolactobacillus sp. MB-051
OTU_747,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae, D_5__Sporolactobacillusuncultured bacterium
OTU_3898,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae, D_5__Sporolactobacillusuncultured organism
OTU_1512,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae, D_5__SporomusaSporomusa malonica
OTU_507,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae, D_5__SporomusaSporomusa paucivorans
OTU_1545,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae, D_5__Sporomusauncultured Sporomusa sp.
OTU_28,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae, D_5__Sporosarcinauncultured bacterium
OTU_2228,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae, D_5__Sporosarcinauncultured bacterium
OTU_149,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae, D_5__StackebrandtiaStackebrandtia albiflava
OTU_231,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae, D_5__StackebrandtiaStackebrandtia nassauensis DSM 44728
OTU_3021,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae, D_5__StackebrandtiaStackebrandtia sp. YIM 64602
OTU_979,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae, D_5__Stackebrandtiauncultured bacterium
OTU_3792,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae, D_5__Staphylococcusuncultured bacterium
OTU_4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae, D_5__Staphylococcusuncultured bacterium
OTU_5647,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae, D_5__Stellauncultured Stella sp.
OTU_510,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae, D_5__Stenotrophomonasuncultured Stenotrophomonas sp.
OTU_95,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae, D_5__Stenotrophomonasuncultured Stenotrophomonas sp.
OTU_191,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales Incertae Sedis, D_5__Steroidobacteruncultured bacterium
OTU_511,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, D_5__StreptobacillusStreptobacillus moniliformis DSM 12112
OTU_31,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, D_5__Streptobacillusuncultured bacterium
OTU_580,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__StreptococcusStreptococcus merionis DSM 19192
OTU_2467,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__StreptococcusStreptococcus plurextorum
OTU_172,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__Streptococcusuncultured bacterium
OTU_1798,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__Streptococcusuncultured bacterium
OTU_37,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__Streptococcusuncultured bacterium
OTU_3818,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__Streptococcusuncultured bacterium
OTU_4446,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__Streptococcusuncultured bacterium
OTU_4517,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, D_5__Streptococcusuncultured bacterium
OTU_1077,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae, D_5__StreptomonosporaStreptomonospora sp. H27
OTU_859,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces indicus
OTU_4669,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces monomycini
OTU_5081,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces monomycini
OTU_1992,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces scabrisporus
OTU_4181,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces sp. A3
OTU_4763,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces sp. CNH990
OTU_2112,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces sp. CNT318
OTU_5638,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces sp. TAA040
OTU_1881,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__StreptomycesStreptomyces vitaminophilus DSM 41686
OTU_3003,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured actinobacterium
OTU_4001,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured bacterium
OTU_124,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured bacterium
OTU_3243,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured bacterium
OTU_5573,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured bacterium
OTU_2824,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured compost bacterium
OTU_39,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae, D_5__Streptomycesuncultured Streptomyces sp.
OTU_2377,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae, D_5__StreptosporangiumStreptosporangium sp. Sg163
OTU_3982,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae, D_5__Sulfurovumuncultured bacterium
OTU_1466,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae, D_5__Sutterellauncultured bacterium
OTU_4840,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae, D_5__Tabrizicolauncultured bacterium
OTU_1827,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae, D_5__Tahibacteruncultured bacterium
OTU_1919,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellabacterium enrichment culture clone NCAAH 15N4
OTU_80,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__TaibaiellaSphingobacteriaceae bacterium Gsoil 809
OTU_610,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_2822,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_520,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_679,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_1031,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_703,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_5405,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_2609,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_1500,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_824,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_4330,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_2353,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Taibaiellauncultured bacterium
OTU_5289,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae, D_5__TannerellaTannerella forsythia
OTU_757,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae, D_5__Tepidimonasuncultured Tepidimonas sp.
OTU_94,Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae, D_5__Tepidiphilusuncultured bacterium
OTU_3749,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__Termite planctomycete clusteruncultured bacterium
OTU_3146,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__Termite planctomycete clusteruncultured planctomycete
OTU_5319,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__Termite planctomycete clusteruncultured planctomycete
OTU_2362,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__Termite planctomycete clusteruncultured planctomycete
OTU_4749,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__Termite planctomycete clusteruncultured planctomycete
OTU_1097,Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1), D_5__Terriglobusuncultured bacterium
OTU_2652,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__TerrimonasTerrimonas sp. R9-86
OTU_692,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Terrimonasuncultured bacterium
OTU_538,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Terrimonasuncultured bacterium
OTU_3778,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__Terrimonasuncultured bacterium
OTU_5515,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae, D_5__Thalassospirauncultured bacterium
OTU_2251,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae, D_5__Thalassospirauncultured bacterium
OTU_2030,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae, D_5__Thalassospirauncultured bacterium
OTU_4930,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae, D_5__Thalassospirauncultured bacterium
